"Region","Purpose","Height","Length","Volume","Year_Completed","Surface","Inspection_Freq","Distance_to_City","Hazard","Assessment","Prob_Fail","Loss_gf_Prop","Loss_gf_Liab","Loss_gf_BI"
"Flumevale","Recreation",16.307,0.111,35851,1965,0.22655,2,28.85,"Significant","Fair",0.123,7,164.9,4.3
"Navaldia","Recreation",9.04,0,44000,1996,0,3,31.36,"Low","Not Rated",0.0847,21.8,12,9.15738439354972
"Navaldia","Recreation",3.199,0.115,89000,1955,0.27974,1,1.64,"High","Fair",0.1028,154.3,867.5,5.7
"Navaldia","Irrigation",10.475,0.167,22000,1962,0.197,3,4.75,"Significant","Not Rated",0.1093,28.9,306.5,5.5
"Lyndrassia","Fish and Wildlife Pond",6.459,0.661,18194,1977,0.02364,3,24.71,"Low","Not Rated",0.0685,34.5,23,27.4094682683259
"Navaldia","Flood Risk Reduction",12.732,0.453,42000,1960,0.0394,5,1.67,"High","Fair",0.0891,27.6,872,7.49360242710064
"Flumevale","Water Supply",14.531,0.216,86518.9999999999,1949,0.14381,1,0.79,"High","Satisfactory",0.1107,23.4,225.2,13.9
"Navaldia","Recreation",6.561,0.167,14041,1960,0,3,12.98,"Low","Not Rated",0.0964,21.4,5.6,4.8
"Lyndrassia","Fire Protection, Stock, Or Small Fish Pond",17.603,0.13,150000,1949,0.09062,5,1.54,"Low","Satisfactory",0.0283,40.9,438,14.6675797571249
"Lyndrassia","Fire Protection, Stock, Or Small Fish Pond",6.392,0.8,50000,1963,0.09653,3,18.73,"Low","Not Rated",0.0824,9,294.6,10.8598882577005
"Navaldia","Recreation",6.917,0.208,42000,1969,0.18715,2,0.95,"High","Unsatisfactory",0.1431,36.3,538.1,9.2
"Navaldia","Recreation",10.251,0.375,15000,1958,0.13002,3,14.35,"Low","Not Rated",0.11,37.3,7.3,15.728548980764
"Navaldia","Flood Risk Reduction",6.134,0.503,26950,1964,0,3,4.81,"Low","Not Rated",0.0971,22.8,202.6,15.5174983334237
"Lyndrassia","Irrigation",8.72,0.66,1390,1949,0.09653,3,42.98,"Low","Not Rated",0.0965,10.4,56.6,32.1
"Navaldia","Recreation",6.164,0.05,40000,1929,0.52796,1,1.54,"High","Fair",0.0849,349.3,882.8,5
"Navaldia","Recreation",6.324,0.105,18000,1954,0.15169,2,16.83,"Significant","Fair",0.1319,8.8,453.3,9.2
"Navaldia","Recreation",4.76,0.174,21839,1963,0.26004,3,12.41,"Low","Not Rated",0.1042,55.6,7,7.8
"Lyndrassia","Grade Stabilization",7.024,0.11,6289,1972,0.05122,3,21.66,"Low","Not Rated",0.1012,9.6,8.8,25.8534482911849
"Navaldia","Recreation",3.758,0.142,107380,1930,0.38021,5,7.3,"High","Fair",0.0967,153.3,519.8,34.5089781663959
"Navaldia","Recreation",16.397,0.792,8461,1975,0.09259,3,3.17,"Significant","Not Rated",0.1782,26.4,848.8,8.9
"Navaldia","Flood Risk Reduction",5.381,0.322,14839,1962,0.10047,3,14.88,"Low","Not Rated",0.0988,41.2,23.1,25.0068528839639
"Navaldia","Water Supply",6.227,0.567,14121,1954,0,3,4.88,"Low","Not Rated",0.1188,14.9,9.8,66.7
"Lyndrassia","Irrigation",9.731,0.167,6000,1957,0.09653,3,61.51,"Significant","Not Rated",0.144,447.6,105.6,36
"Navaldia","Water Supply",8.387,0.77,14880,1966,0.21079,3,14.29,"Significant","Not Rated",0.1145,45.8,233.8,21
"Lyndrassia","Grade Stabilization",9.481,0.22,18396,1977,0.04137,3,25.15,"Significant","Not Rated",0.1272,45.9,251.5,17.7904467288011
"Lyndrassia","Water Supply",16.49,0.175,10000,1927,0.15169,2,3.27,"High","Satisfactory",0.0931,40.7,681.3,71.3
"Navaldia","Other",6.362,0.1,15090,1960,0.23837,3,20.95,"Low","Not Rated",0.0991,20.4,14.4,21.8116134019076
"Lyndrassia","Flood Risk Reduction",9.078,0.262,20789,1966,0.12017,3,33.63,"Low","Not Rated",0.0731,7.9,22.9,28.7084132339152
"Navaldia","Recreation",8.727,0.43,64880,1962,0.15366,5,11.57,"Significant","Not Rated",0.1388,29.2,69.1,26.3726223349087
"Navaldia","Flood Risk Reduction",6.362,0.751,41874,1984,0.06107,3,46.61,"Low","Not Rated",0.1057,28.8,20,9.65336069509268
"Navaldia","Irrigation",5.032,0.088,23000,1939,0.32308,3,17.43,"Low","Not Rated",0.0946,611.7,223,16.2
"Navaldia","Recreation",9.344,0.013,9000,1963,0.08471,3,12.98,"Low","Not Rated",0.0924,47.5,12,7.3
"Flumevale","Irrigation",10.179,0.21,11555,1965,0.04334,6,12.32,"Low","Satisfactory",0.0323,26.6,365.9,40.4
"Navaldia","Other",15.839,0.286,36000,1962,0,3,20.95,"Low","Not Rated",0.1019,19.6,22.5,10.1280038945754
"Navaldia","Recreation",9.359,0.299,30040,1963,0.09062,3,8.32,"Low","Not Rated",0.1074,12.8,18.4,4
"Navaldia","Flood Risk Reduction",15.038,0.217,113570,1977,0.05122,3,29.56,"Low","Not Rated",0.1146,5,19.6,23.9550072074321
"Lyndrassia","Recreation",8.785,0.207,75000,1957,0.17336,3,41.17,"Low","Not Rated",0.0766,26.6,190.9,6.9
"Navaldia","Recreation",10.899,0.167,49000,1964,0.33884,5,14.35,"Low","Not Rated",0.0805,408.1,10.9,15.9068947568666
"Navaldia","Recreation",7.683,0.158,30000,1998,0.2364,3,15.69,"Significant","Not Rated",0.1477,40.2,366.8,11.0427436052878
"Navaldia","Water Supply",6.891,0.177,28240,1960,0.16548,3,26.45,"Low","Not Rated",0.0707,26.4,19.7,29.8
"Navaldia","Water Supply",14.835,0.143,14880,1970,0.10441,3,7.74,"Low","Not Rated",0.1017,44.1,298.9,21.1
"Lyndrassia","Fire Protection, Stock, Or Small Fish Pond",12.579,0.133,45000,1956,0.09653,3,6.11,"Significant","Not Rated",0.1434,308.5,300.2,9.21943136724827
"Flumevale","Water Supply",9.519,0.58,34500,1957,0.28368,0.5,7.77,"Low","Satisfactory",0.0638,605,19.3,5.6
"Lyndrassia","Grade Stabilization",11.403,0.24,27774,1982,0.00788,1,21.66,"Low","Not Rated",0.1107,11.1,20.4,18.8166111426753
"Navaldia","Recreation",7.948,0.4,31577,1967,0.13593,3,14.35,"Low","Not Rated",0.0935,41.5,224.1,12.2436327406372
"Lyndrassia","Recreation",13.104,0.288,59162,1961,0.18518,5,27.69,"Low","Satisfactory",0.0541,33.8,401.3,8.7
"Navaldia","Recreation",5.324,0.167,13395,1961,0.14972,3,14.35,"Low","Not Rated",0.1116,12.1,20.3,27.1046359707226
"Navaldia","Flood Risk Reduction",10.91,0.6,70430.0000000001,1969,0.03349,5,1.63,"High","Not Rated",0.0977,12.9,588.7,23.4827250420392
"Navaldia","Irrigation",9.575,0.4,22000,1936,0.23443,3,4.75,"Significant","Not Rated",0.1079,44.5,348.7,7.3
"Navaldia","Recreation",6.799,0.2,22500,1964,0.17927,3,33.02,"Low","Not Rated",0.0821,6.2,8.3,8.7
"Lyndrassia","Fire Protection, Stock, Or Small Fish Pond",10.234,0.117,50000,1930,0.09653,3,16.88,"Low","Not Rated",0.1017,13.6,130.9,15.0389482531477
"Flumevale","Irrigation",7.953,0.37,57832,1979,0.0788,2,14.83,"Significant","Satisfactory",0.135,18.2,588.7,29
"Navaldia","Water Supply",6.677,0.32,20883,1961,0.11229,3,26.93,"Low","Not Rated",0.0572,33.3,22.1,46.2
"Lyndrassia","Recreation",8.911,0.207,43356,1905,0.17336,3,9.61,"Low","Not Rated",0.1161,40.8,125.8,8.4
"Navaldia","Recreation",14.492,0.15,14000,1964,0.11229,3,8.32,"Low","Not Rated",0.1009,20.2,20.5,6.3
"Flumevale","Irrigation",4.557,0.128,14400,1934,0.20882,6,73.34,"Low","Fair",0.0678,23.1,144.3,17.7
"Flumevale","Recreation",10.207,0.21,29532,1948,0.12214,6,10.97,"Low","Fair",0.057,46.9,423.9,3.8
"Flumevale","Other",16.685,0.262,42850,1963,0.16351,1,1.22,"High","Satisfactory",0.0978,38.4,819.6,37.1857648548852
"Navaldia","Flood Risk Reduction",9.681,0.393,46990,1981,0.08865,3,15.03,"Low","Not Rated",0.0828,43.3,21.5,19.0212114022746
"Lyndrassia","Recreation",14.71,0.217,34000,1972,0.12411,5,4.92,"Low","Satisfactory",0.049,23.6,755.5,6.7
"Lyndrassia","Fire Protection, Stock, Or Small Fish Pond",7.043,0.067,50000,1945,0.09653,3,88.53,"Low","Not Rated",0.0935,9.2,208.5,15.7152112323159
"Navaldia","Flood Risk Reduction",9.187,0.268,42820,1982,0.08471,5,19.18,"Significant","Fair",0.1136,22.5,103.6,7.26213013980952
"Lyndrassia","Grade Stabilization",12.192,0.217,34220,1972,0.08668,3,21.66,"Low","Not Rated",0.0721,35.5,10.6,21.2112522982571
"Navaldia","Fire Protection, Stock, Or Small Fish Pond",10.071,0.433,13392,1940,0.13002,3,1.63,"Low","Not Rated",0.1332,9.5,303.6,20.9782566140604
"Lyndrassia","Irrigation",6.955,0.15,1390,1934,0.09653,3,86.98,"Low","Not Rated",0.1114,9.9,189.3,26.8
"Lyndrassia","Recreation",11.843,0.207,55000,1968,0.13987,2,24.54,"High","Satisfactory",0.0768,6.8,154,4.8
"Lyndrassia","Fish and Wildlife Pond",11.425,0.2,28395,1970,0.02167,3,24.71,"Low","Not Rated",0.0781,23.3,8.2,15.8903946615133
"Navaldia","Flood Risk Reduction",18.165,0.358,39908,1959,0.06304,2,1.66,"High","Unsatisfactory",0.1254,40.3,896.2,17.151830375799
"Navaldia","Flood Risk Reduction",7.516,0.167,177660,1999,0.09653,1,3.09,"High","Fair",0.1114,488.7,813.7,28.6306713537368
"Lyndrassia","Irrigation",8.235,0.09,1390,1961,0.09653,3,60.16,"Low","Not Rated",0.0917,17.7,214.7,29
"Navaldia","Water Supply",12.672,0.317,17891,1966,0.0788,3,26.93,"Low","Not Rated",0.0939,44.8,7.4,34.1
"Navaldia","Recreation",9.163,0.167,15055,1953,0,3,7.93,"Low","Not Rated",0.1228,14.9,247.6,8.2
"Flumevale","Other",21.443,0.082,35820,1952,0.10638,1,1.59,"High","Satisfactory",0.0847,34.5,612,35.7294585790352
"Lyndrassia","Irrigation",6.695,0.167,5000,1930,0.09653,3,82.01,"Significant","Not Rated",0.1173,465.7,49.5,27.1
"Navaldia","Recreation",11.558,0.123,17000,1999,0.14184,3,16.85,"Low","Not Rated",0.1059,46.1,10.2,15.5423988757774
"Lyndrassia","Flood Risk Reduction",12.851,0.153,26000,1961,0.09062,5,11.65,"Low","Satisfactory",0.0525,14.9,421.3,15.1493555493482
"Navaldia","Recreation",7.592,0.12,36000,1926,0.22064,1,6.65,"High","Poor",0.1042,9.1,521,9.1
"Lyndrassia","Grade Stabilization",8.405,0.257,21094,1977,0.0788,3,21.66,"Low","Not Rated",0.0757,11.1,15.6,23.9424959908724
"Navaldia","Recreation",14.254,0.567,25000,1960,0.08471,3,8.32,"Low","Not Rated",0.1055,34.9,12.1,6.3
"Navaldia","Fire Protection, Stock, Or Small Fish Pond",7.889,0.203,15103,1958,0.20094,3,20.74,"Low","Not Rated",0.0688,35.9,5.7,13.9749532107176
"Flumevale","Irrigation",5.005,0.2,14667,1904,0.19503,6,38.34,"Low","Fair",0.0487,33.7,182,42.4
"Navaldia","Recreation",7.905,0.533,89000,1948,0.2167,5,1.64,"High","Fair",0.0636,19.2,824.8,6.3
"Navaldia","Recreation",7.161,0.29,19900,1917,0.17336,3,6.77,"Low","Not Rated",0.0628,12.1,20.7,6.6
"Lyndrassia","Water Supply",11.462,0.4,60000,1952,0.24231,5,6.15,"High","Fair",0.0737,29.7,280.7,29.3
"Navaldia","Recreation",3.529,0.162,39603,1940,0.25019,5,9.94,"Low","Not Rated",0.0447,358.4,23.3,5.5
"Flumevale","Other",10.275,0.317,10501,1964,0.09653,3,3.17,"Significant","Not Available",0.1828,354.1,880.2,35.7009218328484
"Lyndrassia","Fire Protection, Stock, Or Small Fish Pond",8.404,0.207,55000,1956,0.17336,3,37.75,"Low","Not Rated",0.115,23.7,152.9,16.5414149110557
"Navaldia","Water Supply",4.934,0.805,14121,1974,0.25019,3,20.08,"Low","Not Rated",0.1161,258.1,13.3,67.1
"Navaldia","Recreation",6.859,0.233,26600,1955,0.16351,2,1.58,"Significant","Unsatisfactory",0.174,17.4,98,4.4
"Navaldia","Flood Risk Reduction",8.469,0.343,28300,1966,0.07289,3,32.18,"Low","Not Rated",0.0713,13.8,18.3,21.8103961326058
"Navaldia","Recreation",6.853,0.117,36000,1903,0.30535,1,2.48,"High","Poor",0.1284,207.6,746.5,3.7
"Navaldia","Water Supply",10.39,0.227,17915,1972,0.09259,3,11.62,"Low","Not Rated",0.0654,8.8,22.7,60.2
"Flumevale","Irrigation",3.231,0.767,40892,1974,0.24428,1,15.88,"High","Satisfactory",0.0711,263.7,605.6,27.9
"Navaldia","Flood Risk Reduction",6.76,0.18,127434,1997,0.23246,5,2.51,"High","Satisfactory",0.0585,6.3,950.6,24.3773656702283
"Navaldia","Flood Risk Reduction",13.494,0.39,44309,1964,0.08865,5,13.15,"Significant","Fair",0.1319,12.8,410.7,6.0516549373929
"Navaldia","Recreation",11.424,0.173,23300,1910,0.15957,1,4.7,"High","Satisfactory",0.0842,36.8,931.8,4.8
"Navaldia","Flood Risk Reduction",17.957,0.27,60940,1962,0.05516,3,15.03,"Low","Not Rated",0.1055,18.7,11,26.6900709603541
"Lyndrassia","Irrigation",14.737,0.127,180000,1967,0.17139,5,6.32,"Low","Not Rated",0.0412,33.5,152.4,21.2
"Flumevale","Other",6.481,0.235,27524,1980,0.07683,6,10.14,"Low","Not Rated",0.0491,35.5,399.5,26.0219804696464
"Flumevale","Fish and Wildlife Pond",7.944,0.367,5705,1956,0.17336,2,3.22,"Significant","Satisfactory",0.096,29.7,770.4,44.537706992321
"Navaldia","Recreation",8.356,0.433,44700,1966,0.11032,5,12.31,"Significant","Not Rated",0.1056,45.9,119.7,6.4
"Lyndrassia","Grade Stabilization",9.641,0.223,22586,1970,0.06698,3,21.66,"Low","Not Rated",0.1125,5.7,19.4,18.3520676648189
"Navaldia","Water Supply",9.04,0,20883,1940,0.12017,3,26.93,"Low","Not Rated",0.0685,36.5,15.9,44.3
"Lyndrassia","Recreation",7.297,0.085,6000,1964,0.54766,5,14.58,"Low","Not Rated",0.0508,687,6.9,19.8339049293569
"Flumevale","Fire Protection, Stock, Or Small Fish Pond",10.211,0.175,18285,1915,0.13002,6,18.44,"Low","Satisfactory",0.0375,41.8,286.9,21.6910443634253
"Navaldia","Fire Protection, Stock, Or Small Fish Pond",8.692,0.298,14467,1960,0.12608,3,11.12,"Low","Not Rated",0.1106,12,22.5,25.5229899838631
"Flumevale","Flood Risk Reduction",18.951,0.463,85381,1993,0.13199,3,41.56,"High","Satisfactory",0.1054,18.8,144.3,39.3123483433377
"Navaldia","Recreation",4.758,0.333,23300,1977,0.3152,1,3.35,"High","Satisfactory",0.0912,143.1,853.2,8.3
"Navaldia","Fire Protection, Stock, Or Small Fish Pond",12.24,0.142,13855,1971,0,3,52.08,"Low","Not Rated",0.0916,30.6,5.3,12.8311277063416
"Navaldia","Irrigation",11.264,0.221,21326,1981,0,3,43.88,"Low","Not Rated",0.0879,35.3,18.7,19.4
"Lyndrassia","Flood Risk Reduction",15.948,0.237,101834,1964,0.14775,5,98.45,"Low","Poor",0.0813,18.4,22.8,16.9313597125251
"Lyndrassia","Irrigation",6.573,0.067,5000,1954,0.09653,3,100.02,"Low","Not Rated",0.0997,15.1,143,32.6
"Lyndrassia","Water Supply",18.923,0.2,70000,1958,0.07486,3,28.4,"High","Satisfactory",0.0841,34.4,224.3,60.5
"Lyndrassia","Irrigation",8.073,0.582,39848,1978,0.05713,3,20.85,"Low","Not Rated",0.0902,22.9,17.1,40.4
"Navaldia","Recreation",3.166,0.135,40000,1928,0.25807,1,4.68,"High","Fair",0.1168,614.5,914,4.6
"Lyndrassia","Irrigation",7.11,0.1,6000,1965,0.09653,3,7.8,"Low","Not Rated",0.1201,19.5,162.9,17.3
"Lyndrassia","Irrigation",7.766,0.363,17136,1964,0.20488,3,55.22,"Low","Not Rated",0.0779,7.5,12.5,28.8
"Navaldia","Recreation",8.704,0.133,27100,1940,0.06895,5,6.66,"Low","Fair",0.0502,31.4,7.8,8.8
"Lyndrassia","Recreation",11.59,0.207,45000,1990,0.13396,3,3.33,"High","Not Rated",0.1104,14.9,521.8,8.1
"Lyndrassia","Irrigation",4.978,0.2,1390,1950,0.09653,3,57.75,"Low","Not Rated",0.0899,15.4,150.8,28.3
"Lyndrassia","Fire Protection, Stock, Or Small Fish Pond",10.44,0.067,70000,1938,0.09653,3,43.48,"Low","Not Rated",0.1166,23,227.8,16.4713938675543
"Navaldia","Recreation",5.006,0.152,16543,1949,0.16548,3,8.32,"Low","Not Rated",0.1164,42.5,12.6,9.4
"Lyndrassia","Other",8.704,0.207,30000,1959,0.15957,3,16.41,"Low","Not Rated",0.0674,22.1,311.7,18.4067298691107
"Lyndrassia","Irrigation",9.004,0.233,1390,1964,0.09653,3,83.49,"Low","Not Rated",0.0867,10.3,216.6,21.5
"Lyndrassia","Flood Risk Reduction",14.277,0.25,81815,1990,0.3743,5,26.71,"High","Satisfactory",0.0676,186,218,14.8898279331626
"Lyndrassia","Irrigation",8.68,0.223,143000,1984,0.29747,3,56.04,"Low","Not Rated",0.1149,392.2,176.3,40.3
"Lyndrassia","Irrigation",9.158,0.213,5000,1936,0.09653,3,9.93,"Significant","Not Rated",0.1288,75.6,384.3,39.2
"Lyndrassia","Flood Risk Reduction",11.032,0.32,55745,1959,0.00788,3,36.22,"Significant","Not Rated",0.1436,28.3,173.6,15.3554333036723
"Navaldia","Flood Risk Reduction",14.624,0.319,51930,1967,0.05319,3,30.64,"Low","Not Rated",0.0739,4.8,7.9,18.893464061681
"Flumevale","Irrigation",5.995,0.283,28323,1952,0.25807,6,23.04,"Low","Not Rated",0.0868,247.8,287.3,43.4
"Navaldia","Other",13.616,0.158,18094,1981,0,3,20.95,"Low","Not Rated",0.0665,14.2,11.6,32.421090948181
"Navaldia","Recreation",7.192,0.052,44700,1850,0.17927,5,22.82,"Low","Satisfactory",0.0284,46.5,9.9,9.5
"Navaldia","Recreation",3.515,0.463,24888,1964,0.34278,3,31.36,"Low","Not Rated",0.0786,526.8,23.3,9.5133119817201
"Lyndrassia","Fire Protection, Stock, Or Small Fish Pond",6.101,0.1,50000,1949,0.09653,3,79.29,"Low","Not Rated",0.0683,11.4,143.5,12.701038282635
"Lyndrassia","Recreation",5.287,0.108,25000,1966,0.44719,3,3.17,"Low","Not Rated",0.104,88.1,830.7,6.2
"Lyndrassia","Other",6.47,0.207,51000,1909,0.24231,3,1.63,"High","Not Rated",0.1066,27,263.1,6.91237030888949
"Navaldia","Water Supply",9.14,0.078,10200,1900,0.08077,5,21.95,"Low","Fair",0.0648,13.9,22.7,17.8
"Lyndrassia","Fire Protection, Stock, Or Small Fish Pond",9.674,0.207,60000,1991,0.21079,3,3.22,"Significant","Not Rated",0.1483,27.8,777.5,20.1215166567227
"Navaldia","Recreation",6.864,0.427,12051,1963,0.14972,2,16.14,"Significant","Not Rated",0.1637,40.6,390.3,5.9
"Navaldia","Recreation",7.646,0.533,31600,1964,0.10835,4,8.03,"High","Fair",0.0845,31.2,244.1,7.34405907359007
"Navaldia","Recreation",10.928,0.193,20187,1965,0.12805,3,14.83,"Low","Not Rated",0.0845,32,14,8.6
"Flumevale","Hydroelectric",4.359,0.087,12570,1922,0.18321,6,28.79,"Low","Fair",0.041,28,321.8,77.6
"Navaldia","Recreation",8.631,0.25,89000,2004,0.14381,5,4.84,"High","Fair",0.0677,44.6,853.7,5.1
"Flumevale","Other",7.823,0.318,20827,1862,0.18715,1,2.35,"High","Fair",0.1085,44.8,824.4,34.6098585678342
"Navaldia","Other",8.892,0.333,20368,1961,0,3,16.32,"Low","Not Rated",0.0756,26.8,6.3,17.1431460152572
"Flumevale","Irrigation",10.689,0.033,6932.99999999999,1938,0.13002,2,4.88,"Significant","Fair",0.1311,17.9,871.6,3.2
"Lyndrassia","Recreation",11.91,0.207,75000,1976,0.13002,3,23.62,"Low","Not Rated",0.0678,24.5,453.1,6.3
"Navaldia","Recreation",13.455,0.483,107000,1964,0.09653,3,14.35,"Low","Not Rated",0.1039,8.3,16.1,26.7545046808084
"Navaldia","Recreation",6.683,0.142,30000,1997,0.20882,3,11.31,"Significant","Not Rated",0.149,32.1,108.5,11.0375436052878
"Flumevale","Recreation",9.757,0.318,28861,1937,0,3,22.62,"Significant","Not Rated",0.1603,26.2,407.7,6
"Lyndrassia","Fire Protection, Stock, Or Small Fish Pond",9.027,0.667,50000,1965,0.09653,3,22.61,"Low","Not Rated",0.0928,6.7,304.7,15.4216959912402
"Navaldia","Recreation",11.722,0.217,22370,1917,0.14381,5,8.35,"High","Fair",0.0696,13.3,407.2,3.4
"Navaldia","Flood Risk Reduction",8.454,0.277,34880,1965,0.05319,3,29.56,"Low","Not Rated",0.1165,25.4,20.3,12.8630414755932
"Navaldia","Water Supply",8.32,0.325,13343,1963,0.10638,3,18.46,"Low","Not Rated",0.1046,42.9,6.4,57.9
"Lyndrassia","Fire Protection, Stock, Or Small Fish Pond",7.016,0.2,45000,1938,0.09653,3,12.86,"Significant","Not Rated",0.1503,280.5,327,11.144951914185
"Lyndrassia","Recreation",11.484,0.207,45000,1972,0.13593,3,1.66,"High","Not Rated",0.1323,34,510.2,4.8
"Navaldia","Recreation",6.387,0.248,32800,1952,0.08077,3,1.58,"Low","Not Rated",0.0713,19.3,907.7,13.4356851501005
"Navaldia","Irrigation",12.897,0.227,7528,1971,0,3,12.71,"Low","Not Rated",0.1053,29.3,10.4,31.1
"Navaldia","Recreation",6.754,0.372,12000,1958,0.17336,3,10.94,"Low","Not Rated",0.0718,24,8.7,3.5
"Navaldia","Recreation",7.412,0.95,89000,1967,0.19503,1,4.84,"High","Fair",0.0924,33.1,904.9,8.6
"Navaldia","Water Supply",13.078,0.203,17915,1964,0.12411,3,11.62,"Low","Not Rated",0.0693,6.9,7.6,54.1
"Navaldia","Flood Risk Reduction",11.884,0.31,46330,1966,0.03743,3,14.5,"High","Fair",0.1075,25.9,357.4,8.96625102639607
"Flumevale","Water Supply",12.734,0.182,48331,1952,0.14184,1,14.45,"High","Fair",0.1205,17.5,209.9,30.7
"Navaldia","Recreation",7.584,0.4,14000,1962,0,5,7.18,"Significant","Not Rated",0.1275,18.8,281.2,7.1
"Navaldia","Recreation",14.056,0.217,23640,1963,0.12214,3,1.58,"Low","Not Rated",0.1034,46,624.5,4.1
"Flumevale","Irrigation",8.397,0.183,17115,1913,0.10047,6,37.41,"Low","Satisfactory",0.0512,12.6,127.3,47
"Lyndrassia","Water Supply",16.593,0.107,16000,1907,0.11623,3,19.26,"Significant","Poor",0.1573,18.1,467.4,57.9
"Lyndrassia","Recreation",11.704,0.207,42500,1991,0.10047,3,20.37,"Significant","Not Rated",0.132,26.7,208.6,8.1
"Navaldia","Irrigation",6.728,0.308,21326,1965,0.24231,3,43.88,"Low","Not Rated",0.0893,41.8,12.2,8.1
"Lyndrassia","Irrigation",9.039,0.067,27000,1935,0.15366,3,12.44,"Low","Not Rated",0.0798,22.7,259.6,1.8
"Lyndrassia","Recreation",10.424,0.207,175000,1982,0.14578,3,6.21,"High","Not Rated",0.1231,36.7,336.2,27.4048933511019
"Flumevale","Water Supply",19.027,0.133,39800,1956,0.14578,0.5,23.81,"Low","Satisfactory",0.0778,41.5,12.5,43.9
"Navaldia","Recreation",6.403,1.083,62960,2013,0.12805,2,2.3,"High","Poor",0.135,18.1,523.3,20.2494344602856
"Navaldia","Debris Control",8.012,0.37,11758,1964,0.06304,4,9.98,"Low","Fair",0.0504,21.6,456.9,27.1888769083091
"Lyndrassia","Fire Protection, Stock, Or Small Fish Pond",5.366,0.117,50000,1953,0.09653,3,35.69,"Low","Not Rated",0.0506,11.6,127.1,13.3181678684061
"Navaldia","Other",3.092,0.207,8000.00000000001,1964,0.23246,5,16.32,"Low","Not Rated",0.0477,40.5,11.3,14.2478999674748
"Flumevale","Water Supply",11.067,0.376,71888,1947,0.14184,6,21.95,"Low","Fair",0.0625,6.7,265.9,14.4
"Navaldia","Water Supply",7.749,0.258,12667,1943,0.13593,3,18.46,"Low","Not Rated",0.1109,18,8.9,56.9
"Lyndrassia","Recreation",11.584,0.207,18661,1964,0.16942,3,19.66,"Significant","Not Rated",0.1412,33.9,181.4,18.5061513292258
"Navaldia","Recreation",6.349,0.683,30902,1964,0.09653,3,5.49,"Low","Not Rated",0.136,15.6,7.6,18.0846432929337
"Navaldia","Flood Risk Reduction",8.812,0.388,33370,1960,0.05122,3,32.18,"Low","Not Rated",0.0646,23.5,7.9,11.1789158057845
"Navaldia","Flood Risk Reduction",8.299,0.317,44030,1967,0.0788,3,15.03,"Low","Not Rated",0.1043,27.9,8.5,9.66525905133663
"Navaldia","Recreation",6.938,0.5,9440,1964,0.14381,3,14.35,"Low","Not Rated",0.0939,13.3,12.8,9.49278352086722
"Navaldia","Water Supply",5.775,0.332,17891,1964,0.16351,3,26.45,"Low","Not Rated",0.0915,23.3,16.7,32.6
"Navaldia","Flood Risk Reduction",9.504,0.333,38500,1975,0.0985,3,29.56,"Low","Not Rated",0.1194,26.3,16.8,9.77151865191372
"Lyndrassia","Grade Stabilization",10.269,0.2,26901,1973,0.05319,3,21.66,"Low","Not Rated",0.0873,43.5,4.8,16.7612634061231
"Navaldia","Water Supply",6.491,0.383,17891,1959,0.19306,3,26.45,"Low","Not Rated",0.0943,16,22.3,27.4
"Lyndrassia","Irrigation",4.026,0.06,1390,1919,0.09653,3,32.24,"Low","Not Rated",0.0784,21.3,204.7,4.4
"Lyndrassia","Recreation",5.179,0.207,75000,1962,0.30535,3,20.11,"Low","Not Rated",0.0819,469.4,463.2,9.5
"Flumevale","Flood Risk Reduction",17.796,1.392,423125,2008,0.20291,1,0.66,"High","Satisfactory",0.1051,5.6,404.5,44.6815038703953
"Navaldia","Recreation",5.064,0.085,75250,1997,0.25413,1,4.68,"High","Fair",0.1051,525,794.1,9.2
